student_id,course,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,facility_rating,exam_difficulty,exam_score,study_method_coaching,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study
16608,b.tech,3.32,77.8,0,7.8,0,0,1,41.2,False,False,False,False,True
16609,diploma,5.86,99.4,0,6.1,0,1,2,66.8,False,False,False,True,False
16610,bba,4.54,55.0,0,6.6,0,2,1,53.9,False,False,False,False,True
16611,ba,5.37,92.7,0,8.9,0,2,1,72.9,False,True,False,False,False
16612,bba,6.59,46.0,1,5.5,2,0,2,67.3,False,False,False,True,False
16613,b.com,7.49,40.6,0,7.5,1,2,1,66.2,False,False,False,False,True
16614,diploma,6.37,94.7,0,9.4,2,1,0,100.0,True,False,False,False,False
16615,bba,7.17,45.2,0,5.3,2,1,1,71.2,False,False,False,False,True
16616,bba,4.54,81.2,0,8.3,1,0,1,62.1,False,False,True,False,False
16617,diploma,2.71,68.7,0,6.8,2,2,0,78.5,True,False,False,False,False
16618,b.tech,5.36,64.7,0,6.3,1,1,1,64.1,False,True,False,False,False
16619,b.com,4.45,99.4,0,5.8,2,0,1,87.6,False,False,True,False,False
16620,bca,0.45,59.4,0,5.9,2,0,2,24.2,False,False,False,False,True
16621,b.tech,4.61,45.6,0,8.2,1,0,2,75.0,True,False,False,False,False
16622,b.com,3.34,54.7,0,7.8,1,2,1,54.4,False,False,False,False,True
16623,b.sc,2.96,97.8,0,4.1,0,1,1,55.7,False,False,False,True,False
16624,bba,5.8,96.1,0,7.5,1,1,1,100.0,True,False,False,False,False
16625,bca,7.08,57.5,0,7.9,2,0,1,66.1,True,False,False,False,False
16626,b.sc,1.58,72.8,0,7.8,2,1,2,66.5,False,True,False,False,False
16627,bba,6.36,75.5,0,7.2,0,0,0,89.3,False,True,False,False,False
16628,bca,1.36,98.8,0,5.0,1,0,1,30.3,False,True,False,False,False
16629,diploma,4.61,77.4,0,6.7,2,1,2,86.9,True,False,False,False,False
16630,diploma,6.79,91.0,0,5.5,2,2,0,77.2,False,False,False,True,False
16631,ba,7.25,48.7,0,5.5,0,2,2,67.7,False,False,False,False,True
16632,b.tech,2.47,69.6,0,7.6,2,2,2,73.5,True,False,False,False,False
16633,bca,6.55,85.8,1,5.0,2,2,0,94.5,False,True,False,False,False
16634,ba,7.03,42.5,1,6.2,2,0,1,65.1,False,True,False,False,False
16635,ba,1.38,65.9,0,8.4,1,0,1,31.4,False,True,False,False,False
16636,ba,3.08,96.7,0,8.6,2,2,0,100.0,True,False,False,False,False
16637,bba,6.21,86.8,0,9.3,2,2,0,69.0,False,False,False,True,False
16638,b.com,0.12,48.3,0,8.9,2,0,2,32.7,False,True,False,False,False
16639,b.com,5.01,69.4,0,4.9,2,2,2,78.1,False,False,True,False,False
16640,b.com,3.32,67.6,0,5.6,2,1,2,70.9,True,False,False,False,False
16641,ba,4.14,47.2,1,6.6,0,1,0,73.8,True,False,False,False,False
16642,bba,3.35,58.5,0,9.1,1,1,1,39.9,False,False,False,False,True
16643,b.tech,1.56,50.8,0,4.1,1,1,1,33.0,False,True,False,False,False
16644,b.com,2.79,99.3,0,8.7,1,1,1,70.3,True,False,False,False,False
16645,bca,6.89,70.3,0,9.1,0,1,0,79.3,False,False,True,False,False
16646,b.tech,4.89,49.2,0,7.4,1,0,1,62.0,False,True,False,False,False
16647,bca,3.82,68.0,0,4.3,0,1,0,86.6,True,False,False,False,False
16648,bca,5.65,45.4,0,7.3,0,1,2,66.0,False,True,False,False,False
16649,b.com,1.47,90.5,0,5.8,0,1,1,61.3,False,False,True,False,False
16650,bba,0.67,78.4,1,5.9,2,2,2,60.2,False,False,False,True,False
16651,ba,4.39,71.3,0,6.2,1,0,2,74.1,False,True,False,False,False
16652,b.sc,0.09,83.8,0,4.3,1,2,2,35.3,True,False,False,False,False
16653,b.sc,1.19,58.5,0,5.4,2,2,2,51.4,False,False,False,True,False
16654,diploma,5.74,64.4,0,7.1,0,2,1,51.8,False,False,False,True,False
16655,diploma,7.21,45.4,0,6.1,0,0,1,89.7,True,False,False,False,False
16656,diploma,2.28,54.5,1,8.8,2,0,1,55.5,False,False,True,False,False
16657,b.tech,3.06,42.0,0,9.1,2,2,2,63.1,False,False,True,False,False
16658,diploma,5.45,46.3,0,4.6,0,0,0,56.3,False,False,True,False,False
16659,bba,6.44,79.3,0,9.0,1,0,1,63.5,False,False,True,False,False
16660,ba,2.08,53.5,0,9.6,2,0,0,33.6,True,False,False,False,False
16661,b.com,6.61,40.6,0,6.0,0,0,1,60.3,True,False,False,False,False
16662,b.sc,7.78,51.7,0,6.2,0,2,1,71.0,False,False,True,False,False
16663,b.com,0.7,58.5,1,7.5,1,2,1,37.1,False,False,False,False,True
16664,b.sc,1.79,48.5,0,6.0,2,1,1,37.8,False,False,False,True,False
16665,bca,5.81,52.8,0,9.9,2,2,1,85.4,False,False,True,False,False
16666,diploma,0.29,98.5,1,8.2,0,2,1,61.8,True,False,False,False,False
16667,diploma,2.27,41.4,0,4.1,1,2,1,43.9,False,False,False,True,False
16668,diploma,6.76,73.9,0,7.1,0,1,1,71.2,False,True,False,False,False
16669,b.tech,5.45,87.0,1,5.1,2,2,0,92.2,False,False,True,False,False
16670,bca,5.13,98.9,0,7.4,1,0,2,63.0,False,False,False,False,True
16671,diploma,4.9,61.5,0,8.6,1,0,0,86.9,True,False,False,False,False
16672,ba,4.02,58.3,1,6.5,2,0,1,67.1,True,False,False,False,False
16673,ba,6.13,65.4,0,4.2,1,2,2,65.3,False,True,False,False,False
16674,b.com,6.92,77.7,0,6.4,2,2,0,94.7,False,False,True,False,False
16675,bca,6.36,66.4,0,5.9,2,2,1,74.7,False,False,True,False,False
16676,bba,3.86,59.8,0,5.5,0,2,1,51.4,True,False,False,False,False
16677,bba,6.23,94.7,0,5.7,2,0,2,87.6,False,False,True,False,False
16678,b.tech,6.04,64.7,1,5.0,2,2,2,67.7,False,False,False,True,False
16679,diploma,3.65,51.2,0,9.9,2,0,0,70.8,False,False,False,False,True
16680,ba,2.67,99.4,0,7.8,0,1,1,58.8,True,False,False,False,False
16681,diploma,3.28,74.0,0,4.4,0,0,1,51.1,False,False,False,True,False
16682,bba,3.95,91.0,0,8.5,1,1,1,65.2,False,False,True,False,False
16683,ba,1.18,59.3,0,5.8,1,1,2,55.0,True,False,False,False,False
16684,bca,1.75,53.9,0,7.3,0,2,2,46.6,False,False,False,False,True
16685,b.sc,0.81,51.4,1,8.9,0,2,1,23.4,True,False,False,False,False
16686,ba,0.58,85.3,0,7.3,2,2,1,62.6,False,False,False,True,False
16687,b.tech,4.53,98.0,0,5.1,0,0,0,64.4,False,False,False,False,True
16688,bca,5.58,96.5,0,9.6,2,1,1,92.5,False,True,False,False,False
16689,b.com,4.91,82.4,1,7.7,0,1,1,65.7,False,False,False,True,False
16690,b.tech,5.82,83.4,0,9.4,1,0,2,76.3,False,False,True,False,False
16691,bca,3.25,55.9,1,6.0,2,1,1,41.9,True,False,False,False,False
16692,b.sc,6.39,62.5,0,6.6,1,0,1,67.0,False,True,False,False,False
16693,b.sc,5.98,44.0,0,7.2,2,0,0,63.1,False,False,False,True,False
16694,b.sc,5.69,73.8,0,4.2,2,2,2,74.6,False,True,False,False,False
16695,bba,6.13,97.5,0,7.3,2,0,2,73.6,False,False,False,True,False
16696,b.com,1.85,79.9,0,8.0,0,0,1,56.1,False,True,False,False,False
16697,ba,4.56,65.9,0,6.3,2,2,2,72.4,False,False,False,True,False
16698,b.com,6.2,58.4,0,7.1,2,0,2,74.1,True,False,False,False,False
16699,bca,0.79,69.6,1,8.5,2,2,0,35.8,False,True,False,False,False
16700,b.com,1.98,60.7,0,9.8,2,2,1,48.0,False,False,False,False,True
16701,bca,3.93,95.5,0,4.8,1,0,2,58.5,False,True,False,False,False
16702,ba,3.31,82.6,0,9.6,1,0,2,75.8,False,False,True,False,False
16703,b.tech,7.31,55.6,0,6.5,2,2,0,82.0,False,False,False,False,True
16704,ba,6.01,66.1,0,5.8,0,0,1,54.9,False,False,False,False,True
16705,b.sc,0.33,40.8,1,7.7,0,2,0,35.0,False,True,False,False,False
16706,ba,3.72,41.3,0,6.5,0,0,1,44.3,False,False,False,False,True
16707,b.tech,6.1,66.7,0,9.5,1,0,2,75.7,False,False,True,False,False
16708,bca,5.35,66.2,0,8.8,1,2,1,82.2,False,True,False,False,False
16709,bba,4.3,40.7,0,9.9,2,1,1,67.4,False,False,False,True,False
16710,b.tech,0.68,62.0,0,5.4,2,0,2,44.0,False,False,False,True,False
16711,diploma,7.32,56.3,1,4.5,0,1,1,67.1,False,True,False,False,False
16712,b.com,3.32,56.8,0,9.0,0,0,1,37.9,False,True,False,False,False
16713,b.sc,1.16,60.2,0,9.2,1,1,0,38.6,False,False,False,False,True
16714,b.tech,0.68,75.9,0,8.7,0,0,0,44.1,False,True,False,False,False
16715,b.sc,6.28,83.5,0,4.2,2,2,2,97.3,False,False,False,True,False
16716,b.tech,4.9,63.5,0,5.9,2,1,1,74.5,False,False,False,False,True
16717,ba,2.01,98.9,0,4.1,2,0,1,55.3,False,True,False,False,False
16718,bba,4.26,74.9,0,6.5,1,0,1,66.8,False,False,False,False,True
16719,b.com,7.57,81.6,0,4.6,2,1,0,80.3,False,False,False,True,False
16720,diploma,3.94,67.1,0,9.9,2,2,2,93.0,True,False,False,False,False
16721,diploma,3.13,96.4,0,6.3,2,0,2,80.8,False,False,False,True,False
16722,b.com,2.46,72.3,1,6.3,1,1,2,69.5,True,False,False,False,False
16723,bba,1.46,84.7,0,8.0,0,1,1,40.1,False,False,True,False,False
16724,b.com,7.28,71.2,0,9.5,2,1,2,78.2,False,False,False,False,True
16725,b.sc,1.37,92.0,0,4.1,1,0,1,57.6,False,False,True,False,False
16726,b.sc,0.44,85.9,0,8.1,0,1,0,45.1,False,False,False,False,True
16727,ba,1.14,89.5,0,6.4,2,2,1,49.1,False,False,False,False,True
16728,b.tech,1.46,43.8,0,5.1,2,1,0,35.3,False,False,True,False,False
16729,bba,3.4,74.3,0,4.4,2,0,1,61.2,False,True,False,False,False
16730,diploma,7.28,71.4,0,8.8,2,1,2,77.5,False,False,False,False,True
16731,b.com,1.08,63.4,0,9.2,0,0,1,38.5,False,False,False,True,False
16732,bba,1.17,56.7,0,7.9,0,0,1,43.4,False,False,False,False,True
16733,diploma,3.5,89.1,0,8.9,2,2,2,76.4,False,False,False,False,True
16734,bba,7.23,57.4,0,6.4,1,1,1,91.4,False,False,False,False,True
16735,b.com,7.42,74.0,0,4.1,2,2,1,96.8,False,False,True,False,False
16736,diploma,7.61,69.8,0,9.3,2,1,0,90.0,False,False,False,False,True
16737,b.tech,1.02,70.6,0,9.1,1,2,2,57.5,False,False,False,False,True
16738,bba,5.64,96.0,0,6.6,1,0,0,85.2,False,False,False,True,False
16739,b.sc,5.18,93.6,0,5.2,0,2,1,64.1,False,False,False,True,False
16740,b.sc,0.24,75.3,0,5.8,0,2,2,35.0,False,False,False,True,False
16741,ba,5.38,52.2,1,6.4,1,1,0,60.6,True,False,False,False,False
16742,bba,5.58,51.1,0,9.3,0,0,2,50.3,True,False,False,False,False
16743,bca,5.25,46.5,0,4.5,0,0,0,46.3,False,True,False,False,False
16744,bca,1.73,67.7,0,9.9,0,0,1,49.3,False,False,True,False,False
16745,b.com,2.66,51.4,0,9.3,0,0,0,41.0,False,False,True,False,False
16746,b.com,4.43,66.7,0,8.8,1,0,1,67.0,False,False,True,False,False
16747,b.tech,1.11,61.0,0,9.2,1,0,1,39.7,False,False,True,False,False
16748,bba,1.27,41.9,1,6.7,2,1,1,29.8,False,False,False,True,False
16749,bca,5.59,87.3,0,8.0,2,1,0,84.5,False,False,False,False,True
16750,ba,1.33,97.0,0,5.1,1,0,2,35.4,False,False,False,False,True
16751,b.com,0.13,64.4,0,5.5,0,1,2,35.5,True,False,False,False,False
16752,b.com,1.48,58.8,0,7.7,1,2,1,37.8,False,True,False,False,False
16753,bba,0.6,43.0,0,6.6,1,1,1,32.4,True,False,False,False,False
16754,bba,2.26,41.1,0,9.5,1,2,1,40.5,False,True,False,False,False
16755,ba,6.08,78.1,0,5.8,1,1,1,93.2,False,False,True,False,False
16756,b.sc,6.29,72.4,0,4.7,0,1,1,76.3,True,False,False,False,False
16757,b.com,0.57,87.1,0,8.3,0,0,2,31.1,False,False,False,True,False
16758,b.com,4.56,72.7,0,5.1,2,2,2,66.2,False,True,False,False,False
16759,b.tech,0.7,51.6,0,5.6,0,1,1,35.4,False,True,False,False,False
16760,b.com,1.5,91.8,0,8.4,0,2,1,56.3,False,True,False,False,False
16761,bca,6.27,93.3,1,5.2,0,0,2,75.7,False,False,False,False,True
16762,bba,7.78,86.8,0,7.1,1,0,1,90.7,False,True,False,False,False
16763,b.tech,2.17,97.1,0,6.3,1,2,1,80.3,True,False,False,False,False
16764,bca,6.21,92.5,0,7.7,2,2,1,84.6,True,False,False,False,False
16765,b.sc,2.74,68.1,0,9.4,0,1,2,49.9,False,False,False,True,False
16766,bba,6.28,90.5,0,4.7,0,1,1,66.0,True,False,False,False,False
16767,ba,4.56,83.9,0,8.7,0,0,2,79.1,False,False,False,False,True
16768,bca,4.37,69.6,1,9.7,1,1,2,73.0,True,False,False,False,False
16769,bca,6.47,64.6,0,5.0,1,2,1,85.5,False,False,False,False,True
16770,b.com,5.57,81.8,0,6.0,0,2,1,76.8,False,False,False,False,True
16771,bca,7.77,44.3,1,8.3,2,2,2,79.1,False,True,False,False,False
16772,bba,2.9,80.6,0,8.2,2,0,0,77.5,False,False,True,False,False
16773,b.com,7.64,65.2,0,9.3,0,2,2,89.7,True,False,False,False,False
16774,b.tech,6.62,62.9,0,9.3,1,0,2,84.1,False,False,False,True,False
16775,ba,3.95,68.2,0,9.9,1,1,1,56.4,False,False,False,True,False
16776,ba,4.01,96.1,0,6.2,1,2,2,77.7,False,True,False,False,False
16777,ba,7.22,98.7,0,9.7,2,1,2,97.2,False,False,False,True,False
16778,bba,4.7,98.6,0,4.3,2,0,1,73.4,False,False,False,True,False
16779,bba,2.7,78.8,0,6.7,1,1,2,51.1,False,False,True,False,False
16780,b.sc,0.33,88.5,0,5.9,2,2,1,40.4,False,False,True,False,False
16781,b.com,2.4,50.0,0,4.3,1,0,1,22.0,False,False,False,True,False
16782,diploma,1.74,71.7,0,9.0,2,2,0,73.4,False,True,False,False,False
16783,bba,1.03,58.7,1,5.5,0,1,1,21.1,False,True,False,False,False
16784,b.com,5.38,50.3,1,8.4,2,0,0,69.1,True,False,False,False,False
16785,diploma,3.17,82.2,0,4.7,1,1,0,51.0,False,False,False,False,True
16786,bba,0.76,40.6,0,9.6,1,1,2,42.6,False,False,False,False,True
16787,bca,2.62,91.9,0,9.1,0,0,1,72.7,False,False,True,False,False
16788,ba,1.12,99.4,0,9.4,1,1,1,75.2,False,False,True,False,False
16789,b.sc,4.79,59.2,0,8.2,0,1,0,47.7,False,False,True,False,False
16790,bca,3.42,48.0,0,5.2,0,2,1,39.9,True,False,False,False,False
16791,bca,7.47,87.4,0,7.0,1,1,2,77.1,False,False,False,True,False
16792,bba,4.87,88.0,0,6.1,2,1,0,86.6,False,False,True,False,False
16793,ba,6.12,86.9,0,4.9,2,1,1,94.3,True,False,False,False,False
16794,b.tech,2.68,82.3,0,6.0,2,2,1,77.1,False,True,False,False,False
16795,b.sc,6.04,87.3,0,9.5,1,2,2,73.2,False,False,False,False,True
16796,diploma,5.88,91.8,0,8.6,1,2,2,76.2,False,False,False,False,True
16797,b.sc,7.91,42.1,0,7.2,0,2,1,75.6,False,False,False,False,True
16798,bba,5.29,99.4,0,6.0,1,1,1,69.2,False,False,False,True,False
16799,bba,7.33,85.9,1,7.2,0,1,2,100.0,True,False,False,False,False
16800,ba,6.94,72.7,1,9.9,0,1,0,61.7,False,False,False,False,True
16801,diploma,7.35,64.0,0,5.2,0,2,2,96.0,False,True,False,False,False
16802,bba,4.59,99.3,1,5.3,2,1,1,78.6,False,False,True,False,False
16803,diploma,1.79,45.6,0,8.9,0,2,1,26.7,False,False,True,False,False
16804,b.sc,4.68,86.1,0,7.1,0,2,2,98.4,True,False,False,False,False
16805,bca,7.37,48.1,0,7.8,1,1,1,71.1,True,False,False,False,False
16806,bca,7.78,73.6,0,6.7,0,2,2,89.5,False,False,False,False,True
16807,diploma,7.57,67.9,0,4.2,1,0,1,67.8,False,False,False,True,False
16808,b.com,3.53,46.5,0,5.0,1,1,1,35.9,False,False,True,False,False
16809,b.com,6.43,50.7,0,7.8,2,2,0,72.4,False,False,False,False,True
16810,bca,3.91,61.7,0,6.4,1,0,0,62.3,False,False,False,False,True
16811,bca,5.53,59.5,0,4.4,0,2,0,74.2,True,False,False,False,False
16812,b.sc,3.45,54.1,1,9.3,2,0,2,41.5,False,True,False,False,False
16813,b.com,2.42,69.2,1,8.1,1,2,1,70.3,True,False,False,False,False
16814,bca,3.54,75.7,0,9.3,2,0,2,64.4,False,False,True,False,False
16815,ba,2.46,82.9,0,7.5,1,1,0,64.4,False,False,False,False,True
16816,diploma,3.39,59.4,0,8.3,2,2,1,55.3,True,False,False,False,False
16817,bba,5.42,79.0,0,7.7,2,1,1,66.8,True,False,False,False,False
16818,diploma,1.61,76.5,0,4.6,2,0,2,32.8,False,False,True,False,False
16819,b.com,5.41,82.2,0,5.3,0,0,2,70.6,False,False,False,False,True
16820,bca,0.59,97.4,0,4.4,0,2,0,50.6,False,False,True,False,False
16821,b.sc,0.08,94.1,0,7.3,2,1,2,78.5,False,False,True,False,False
16822,bba,1.86,90.2,0,6.4,2,2,1,59.7,False,False,True,False,False
16823,b.com,1.62,82.6,0,5.5,0,1,0,34.7,False,True,False,False,False
16824,ba,6.67,56.9,0,6.9,2,0,1,63.8,True,False,False,False,False
16825,bca,6.05,48.8,0,6.1,2,2,2,83.6,False,False,False,True,False
16826,b.tech,5.33,81.7,0,9.9,1,1,0,89.7,True,False,False,False,False
16827,b.sc,5.65,75.3,0,8.8,1,0,1,83.9,True,False,False,False,False
16828,ba,5.3,74.0,0,9.8,1,2,1,81.5,False,True,False,False,False
16829,b.com,6.61,82.5,0,9.6,0,0,2,95.2,False,False,True,False,False
16830,ba,4.27,77.7,0,8.7,1,0,0,52.8,False,False,False,False,True
16831,ba,0.14,53.8,0,5.6,0,2,1,40.3,False,False,False,False,True
16832,b.tech,6.91,94.8,0,9.1,2,2,2,100.0,False,False,False,True,False
16833,diploma,3.76,92.8,0,7.8,2,2,1,70.3,False,False,False,False,True
16834,bba,7.43,47.6,0,7.2,0,1,0,69.9,False,False,True,False,False
16835,bba,7.14,75.7,0,8.5,2,2,1,89.1,False,False,True,False,False
16836,b.sc,3.19,94.6,0,7.7,0,2,1,79.9,True,False,False,False,False
16837,b.sc,7.46,80.0,0,7.5,1,0,0,100.0,True,False,False,False,False
16838,bba,0.47,71.4,0,7.6,0,1,2,53.7,True,False,False,False,False
16839,b.tech,5.3,94.8,0,8.6,1,0,2,92.2,False,False,True,False,False
16840,ba,5.45,86.3,0,7.8,2,0,0,84.9,True,False,False,False,False
16841,diploma,6.72,79.4,0,8.4,2,1,0,82.3,False,False,True,False,False
16842,diploma,3.77,65.9,0,8.0,0,1,2,63.9,True,False,False,False,False
16843,ba,1.92,86.6,0,4.8,0,1,1,37.5,False,False,True,False,False
16844,b.sc,0.35,92.3,0,8.0,2,2,0,57.3,False,False,False,False,True
16845,b.tech,3.74,49.9,0,9.9,1,0,1,60.6,False,False,True,False,False
16846,b.sc,3.63,81.8,0,5.3,2,0,1,64.0,False,False,False,False,True
16847,b.sc,2.85,81.9,0,7.1,2,1,2,56.0,True,False,False,False,False
16848,ba,5.09,48.8,0,6.6,2,0,2,58.9,False,False,False,False,True
16849,bca,4.25,90.9,0,6.7,0,0,1,50.0,False,False,True,False,False
16850,ba,0.92,91.9,0,8.5,0,1,2,37.3,False,False,False,False,True
16851,bca,0.38,48.1,0,5.3,2,0,1,35.2,False,False,True,False,False
16852,b.sc,7.13,83.9,0,9.7,1,1,1,89.3,False,True,False,False,False
16853,b.com,5.94,54.1,0,6.9,0,0,0,34.3,False,False,False,False,True
16854,bba,3.71,53.9,0,8.6,0,1,2,46.9,False,False,False,True,False
16855,b.tech,3.97,47.6,0,5.2,1,2,2,59.5,True,False,False,False,False
16856,diploma,0.92,81.2,1,9.1,0,1,0,44.8,False,False,True,False,False
16857,diploma,2.11,94.5,0,6.6,2,0,2,53.3,False,False,False,False,True
16858,bca,6.6,74.5,0,6.5,2,1,1,98.2,False,True,False,False,False
16859,bba,1.01,55.5,0,5.2,0,0,2,19.599,False,False,True,False,False
16860,b.sc,0.83,51.4,1,9.2,0,0,1,23.6,False,False,False,False,True
16861,b.sc,4.47,50.0,1,9.3,0,2,1,36.3,False,False,False,True,False
16862,b.sc,6.72,52.3,1,8.0,2,0,1,72.2,False,False,True,False,False
16863,b.tech,3.03,73.2,0,8.1,1,0,2,62.9,False,False,False,True,False
16864,ba,5.17,99.4,0,7.5,1,1,2,100.0,False,False,False,False,True
16865,diploma,7.22,96.1,0,6.6,0,1,1,90.6,False,True,False,False,False
16866,bba,7.13,45.6,0,8.4,1,1,2,72.9,False,False,False,True,False
16867,diploma,3.74,52.1,0,4.8,1,0,0,53.1,False,False,False,True,False
16868,diploma,2.36,80.9,0,6.8,2,2,0,60.5,False,False,True,False,False
16869,bba,4.59,81.4,0,8.9,1,0,2,73.8,False,True,False,False,False
16870,b.tech,7.39,52.6,0,6.9,2,2,2,86.5,False,False,False,True,False
16871,diploma,5.45,97.4,0,9.5,0,1,2,88.2,False,False,False,False,True
16872,ba,7.64,75.2,0,8.2,2,2,1,93.2,False,False,False,False,True
16873,ba,4.63,71.7,1,6.0,1,1,1,75.8,True,False,False,False,False
16874,diploma,0.17,89.4,0,7.1,2,1,2,49.0,False,False,True,False,False
16875,bba,3.58,62.5,0,7.2,0,0,0,47.6,False,True,False,False,False
16876,b.tech,7.23,82.9,0,5.9,1,1,1,83.4,False,False,False,True,False
16877,bca,0.27,95.1,1,8.4,1,2,2,57.9,False,False,False,True,False
16878,diploma,4.94,97.0,0,8.3,1,2,2,83.4,False,True,False,False,False
16879,b.sc,3.02,42.4,0,8.2,0,0,0,39.3,False,False,True,False,False
16880,ba,3.23,44.4,0,7.4,2,0,2,50.3,True,False,False,False,False
16881,b.tech,4.54,82.5,1,8.9,0,0,2,63.7,False,False,True,False,False
16882,bca,3.29,40.6,0,6.3,1,0,1,40.0,False,False,True,False,False
16883,b.sc,7.36,79.8,1,8.3,0,1,1,81.3,False,True,False,False,False
16884,b.com,2.43,89.3,0,8.3,2,0,0,48.4,False,False,False,True,False
16885,bba,6.07,45.4,0,5.7,2,1,0,83.7,False,True,False,False,False
16886,bca,0.74,41.4,0,8.0,0,2,1,24.3,False,False,False,True,False
16887,b.com,2.66,70.5,1,5.1,2,0,2,67.1,False,True,False,False,False
16888,diploma,1.26,99.2,1,6.0,1,2,1,49.2,False,False,True,False,False
16889,b.tech,1.76,72.1,1,7.5,0,0,1,61.2,False,False,True,False,False
16890,b.sc,4.52,98.5,0,6.7,0,1,0,76.3,False,True,False,False,False
16891,b.tech,2.74,82.1,0,7.7,1,2,2,59.7,True,False,False,False,False
16892,bca,0.39,58.1,0,8.7,2,0,1,40.8,False,False,False,True,False
16893,b.com,6.91,54.5,0,8.2,1,1,1,87.5,True,False,False,False,False
16894,b.tech,5.4,76.3,0,5.4,1,0,1,79.6,False,False,False,True,False
16895,bca,7.64,60.0,0,5.8,1,0,2,71.5,False,False,False,True,False
16896,b.sc,6.4,54.3,0,7.3,2,1,0,84.4,False,False,False,True,False
16897,bba,4.47,63.7,0,9.6,2,2,0,82.2,True,False,False,False,False
16898,ba,3.68,72.0,0,4.2,1,2,1,45.6,False,True,False,False,False
16899,b.tech,7.57,95.4,0,6.7,2,0,0,99.9,False,False,True,False,False
16900,bba,3.39,97.3,0,4.7,2,2,1,72.5,False,False,True,False,False
16901,diploma,4.36,83.8,1,5.0,0,1,1,69.2,True,False,False,False,False
16902,b.com,2.67,54.5,0,8.1,0,1,1,50.7,False,False,False,False,True
16903,bca,2.25,67.6,0,7.3,2,0,2,69.4,False,False,True,False,False
16904,b.sc,6.76,45.9,0,7.6,0,0,2,51.8,False,False,False,True,False
16905,b.sc,1.98,74.2,0,4.8,0,1,1,37.6,False,True,False,False,False
16906,b.sc,1.15,78.4,0,4.2,2,1,0,41.7,False,False,False,False,True
16907,b.sc,5.82,63.9,0,6.1,0,1,2,65.0,False,False,False,False,True
16908,b.sc,6.73,53.1,0,8.3,0,0,1,62.5,False,False,False,False,True
16909,bba,7.42,99.2,1,4.3,2,0,1,95.3,True,False,False,False,False
16910,b.tech,5.34,42.4,0,5.4,0,0,2,45.6,False,False,True,False,False
16911,ba,2.79,83.9,0,5.0,1,2,1,52.5,False,False,True,False,False
16912,b.sc,4.09,81.3,0,7.5,0,2,2,57.3,False,True,False,False,False
16913,b.sc,1.49,73.6,0,9.3,2,2,1,54.1,False,True,False,False,False
16914,bca,1.7,51.2,0,7.0,2,1,1,51.1,False,False,False,True,False
16915,ba,7.17,91.2,0,8.3,1,1,1,80.1,False,False,False,True,False
16916,b.com,6.79,76.6,1,6.3,1,2,1,100.0,False,False,False,True,False
16917,bba,2.23,80.7,0,9.9,0,0,1,29.8,False,True,False,False,False
16918,diploma,3.04,82.5,0,6.3,2,0,1,54.1,False,False,False,True,False
16919,b.sc,7.67,47.2,0,4.1,0,0,0,70.0,True,False,False,False,False
16920,b.sc,3.14,68.0,0,9.1,1,0,2,65.1,True,False,False,False,False
16921,bba,2.62,87.4,0,9.5,1,1,1,63.2,False,False,False,False,True
16922,ba,1.6,63.9,0,7.1,2,2,1,51.4,False,False,False,True,False
16923,bba,3.26,83.9,0,4.2,2,0,1,63.0,False,False,False,False,True
16924,b.sc,2.91,62.5,1,5.8,0,0,2,28.5,False,True,False,False,False
16925,diploma,5.88,88.2,1,7.0,2,2,1,98.2,False,False,False,True,False
16926,b.tech,2.78,90.7,0,5.2,1,0,0,41.3,False,False,False,True,False
16927,b.sc,3.67,90.0,1,7.2,2,1,2,72.3,True,False,False,False,False
16928,bba,2.57,79.2,0,7.1,1,2,2,58.3,False,True,False,False,False
16929,ba,2.56,70.3,0,4.2,0,2,0,55.5,False,True,False,False,False
16930,b.com,2.01,91.3,0,4.7,2,0,2,56.8,False,False,False,False,True
16931,diploma,3.98,62.8,0,6.4,2,2,1,77.5,False,False,False,False,True
16932,b.com,3.43,97.7,0,8.8,2,2,0,73.5,False,False,False,False,True
16933,bba,0.46,89.9,1,7.2,1,0,2,47.1,False,False,False,False,True
16934,b.com,7.44,56.1,0,8.0,1,2,1,72.5,False,True,False,False,False
16935,ba,2.79,62.5,0,5.0,0,1,1,48.0,False,False,False,False,True
16936,bca,6.06,93.8,0,5.9,1,0,2,80.2,False,True,False,False,False
16937,b.com,7.26,55.2,0,9.6,0,1,1,73.2,False,False,True,False,False
16938,b.com,0.09,44.9,0,8.4,1,1,1,24.2,False,False,False,True,False
16939,bca,0.99,44.7,0,9.4,2,2,0,66.6,True,False,False,False,False
16940,b.tech,1.52,92.0,0,7.7,2,1,2,62.9,False,True,False,False,False
16941,ba,7.09,62.3,0,5.3,1,2,1,91.5,False,True,False,False,False
16942,b.sc,4.37,52.7,0,8.7,2,2,1,66.9,False,False,False,True,False
16943,ba,2.49,56.0,0,7.1,1,2,1,58.6,False,False,False,True,False
16944,bba,0.35,75.6,0,6.2,0,0,1,46.5,False,False,False,False,True
16945,ba,0.28,65.1,1,8.7,0,2,2,53.7,True,False,False,False,False
16946,diploma,4.62,48.6,1,7.5,1,0,1,67.7,False,True,False,False,False
16947,diploma,5.62,69.5,0,6.4,1,2,0,84.8,False,False,False,False,True
